movieId,title,genres
1714,Popeye (1980),Adventure|Comedy|Musical
1715,"Rescuers Down Under, The (1990)",Adventure|Animation|Children
1716,"Rescuers, The (1977)",Adventure|Animation|Children|Crime|Drama
1717,Return from Witch Mountain (1978),Children|Sci-Fi
1718,Return to Oz (1985),Adventure|Children|Fantasy
1719,"Rocketeer, The (1991)",Action|Adventure|Sci-Fi
1720,"Shaggy D.A., The (1976)",Children|Comedy
1721,Sleeping Beauty (1959),Animation|Children|Musical
1722,Something Wicked This Way Comes (1983),Children|Drama|Fantasy|Mystery|Thriller
1723,Son of Flubber (1963),Children|Comedy
1724,Song of the South (1946),Adventure|Animation|Children|Musical
1725,Splash (1984),Comedy|Fantasy|Romance
1726,Squanto: A Warrior's Tale (1994),Adventure|Drama
1727,Steamboat Willie (1928),Animation|Children|Comedy|Musical
1728,Tall Tale (1995),Adventure|Children|Fantasy|Western
1729,Tex (1982),Drama
1730,Tron (1982),Action|Adventure|Sci-Fi
1731,Swing Kids (1993),Drama|War
1732,Halloween H20: 20 Years Later (Halloween 7: The Revenge of Laurie Strode) (1998),Horror|Thriller
1733,L.A. Story (1991),Comedy|Romance
1734,"Jerk, The (1979)",Comedy
1735,Dead Men Don't Wear Plaid (1982),Comedy|Crime|Thriller
1736,"Man with Two Brains, The (1983)",Comedy
1737,Grand Canyon (1991),Crime|Drama
1738,Graveyard Shift (Stephen King's Graveyard Shift) (1990),Horror|Thriller
1739,"Outsiders, The (1983)",Drama
1740,Indiana Jones and the Temple of Doom (1984),Action|Adventure|Fantasy
1741,"Lord of the Rings, The (1978)",Adventure|Animation|Children|Fantasy
1742,1984 (Nineteen Eighty-Four) (1984),Drama|Sci-Fi
1743,"Dead Zone, The (1983)",Thriller
1744,Maximum Overdrive (1986),Horror
1745,Needful Things (1993),Drama|Horror
1746,Cujo (1983),Horror|Thriller
1747,Children of the Corn (1984),Horror|Thriller
1748,All Dogs Go to Heaven (1989),Animation|Children|Comedy|Drama|Fantasy
1749,"Addams Family, The (1991)",Children|Comedy|Fantasy
1750,Ever After: A Cinderella Story (1998),Comedy|Drama|Romance
1751,Snake Eyes (1998),Action|Crime|Mystery|Thriller
1752,Safe Men (1998),Comedy
1753,Atlantic City (1980),Crime|Drama|Romance
1754,Autumn Sonata (Höstsonaten) (1978),Drama
1755,Who's Afraid of Virginia Woolf? (1966),Drama
1756,Adventures in Babysitting (1987),Adventure|Comedy
1757,Weird Science (1985),Comedy|Fantasy|Sci-Fi
1758,Doctor Dolittle (1967),Adventure|Children|Musical
1759,"Nutty Professor, The (1963)",Comedy|Sci-Fi
1760,Charlotte's Web (1973),Animation|Children
1761,Watership Down (1978),Adventure|Animation|Children|Drama|Fantasy
1762,"Secret of NIMH, The (1982)",Adventure|Animation|Children|Drama
1763,"Dark Crystal, The (1982)",Adventure|Fantasy
1764,"American Tail, An (1986)",Adventure|Animation|Children|Comedy
1765,"American Tail: Fievel Goes West, An (1991)",Adventure|Animation|Children|Musical|Western
1766,Legend (1985),Adventure|Fantasy|Romance
1767,Sixteen Candles (1984),Comedy|Romance
1768,Pretty in Pink (1986),Comedy|Drama|Romance
1769,St. Elmo's Fire (1985),Drama|Romance
1770,"Clan of the Cave Bear, The (1986)",Adventure|Drama|Fantasy
1771,House (1986),Comedy|Fantasy|Horror
1772,House II: The Second Story (1987),Comedy|Fantasy|Horror
1773,"Gods Must Be Crazy, The (1980)",Adventure|Comedy
1774,"Gods Must Be Crazy II, The (1989)",Comedy
1775,Air Bud: Golden Receiver (1998),Children|Comedy
1776,"Avengers, The (1998)",Action|Adventure
1777,How Stella Got Her Groove Back (1998),Drama|Romance
1778,"Slums of Beverly Hills, The (1998)",Comedy|Drama
1779,"Chambermaid on the Titanic, The (Femme de chambre du Titanic, La) (1998)",Romance
1780,"Henry: Portrait of a Serial Killer, Part 2 (1998)",Crime|Horror
1781,Henry: Portrait of a Serial Killer (1986),Crime|Horror|Thriller
1782,Rosemary's Baby (1968),Drama|Horror|Thriller
1783,"NeverEnding Story, The (1984)",Adventure|Children|Fantasy
1784,"NeverEnding Story II: The Next Chapter, The (1990)",Adventure|Children|Fantasy
1785,Attack of the Killer Tomatoes! (1978),Comedy|Horror
1786,Surf Nazis Must Die (1987),Action|Comedy|Drama|Horror
1787,Your Friends and Neighbors (1998),Comedy|Drama
1788,Return to Paradise (1998),Crime|Drama|Romance|Thriller
1789,Blade (1998),Action|Horror|Thriller
1790,Dance with Me (1998),Drama|Romance
1791,Dead Man on Campus (1998),Comedy
1792,Wrongfully Accused (1998),Action|Comedy
1793,Next Stop Wonderland (1998),Comedy|Drama|Romance
1794,"Strike! (a.k.a. All I Wanna Do, The Hairy Bird) (1998)",Comedy|Drama
1795,"Navigator: A Mediaeval Odyssey, The (1988)",Adventure|Fantasy|Sci-Fi
1796,Beetlejuice (1988),Comedy|Fantasy
1797,Déjà Vu (1997),Drama|Romance
1798,Rope (1948),Crime|Drama|Thriller
1799,Family Plot (1976),Comedy|Thriller
1800,Frenzy (1972),Thriller
1801,Topaz (1969),Thriller
1802,Torn Curtain (1966),Thriller
1803,Marnie (1964),Drama|Mystery|Romance|Thriller
1804,"Wrong Man, The (1956)",Drama|Film-Noir|Thriller
1805,"Man Who Knew Too Much, The (1956)",Adventure|Drama|Mystery|Thriller
1806,"Trouble with Harry, The (1955)",Comedy|Mystery
1807,I Confess (1953),Thriller
1808,Strangers on a Train (1951),Crime|Drama|Film-Noir|Thriller
1809,Stage Fright (1950),Mystery|Romance|Thriller
1810,54 (1998),Drama
1811,I Married A Strange Person! (1997),Animation|Comedy|Fantasy|Sci-Fi
1812,Why Do Fools Fall In Love? (1998),Drama
1813,Willow (1988),Action|Adventure|Fantasy
1814,"Untouchables, The (1987)",Action|Crime|Drama
1815,Dirty Work (1998),Comedy
1816,Knock Off (1998),Action
1817,Firelight (1997),Drama
1818,Under Capricorn (1949),Drama
1819,"Paradine Case, The (1947)",Drama
1820,Lifeboat (1944),Drama|War
1821,Shadow of a Doubt (1943),Crime|Drama|Thriller
1822,Saboteur (1942),Mystery|Thriller
1823,Mr. & Mrs. Smith (1941),Comedy|Romance
1824,Suspicion (1941),Film-Noir|Mystery|Thriller
1825,Jamaica Inn (1939),Drama
1826,"Lady Vanishes, The (1938)",Drama|Mystery|Thriller
1827,Young and Innocent (1937),Crime|Thriller
1828,Sabotage (1936),Thriller
1829,Secret Agent (1936),Thriller
1830,"Man Who Knew Too Much, The (1934)",Drama|Thriller
1831,Murder! (1930),Mystery|Thriller
1832,Blackmail (1929),Drama|Thriller
1833,"Lodger: A Story of the London Fog, The (1927)",Crime|Drama|Thriller
1834,Rounders (1998),Drama
1835,Cube (1997),Horror|Mystery|Sci-Fi|Thriller
1836,Simon Birch (1998),Drama
1837,Without Limits (1998),Drama
1838,Seven Beauties (Pasqualino Settebellezze) (1976),Comedy|Drama
1839,Swept Away (Travolti da un insolito destino nell'azzurro mare d'Agosto) (1975),Comedy|Drama
1840,My Bodyguard (1980),Drama
1841,Class (1983),Comedy
1842,Broadcast News (1987),Comedy|Drama|Romance
1843,Working Girl (1988),Comedy|Drama|Romance
1844,Married to the Mob (1988),Comedy
1845,Say Anything... (1989),Comedy|Drama|Romance
1846,My Blue Heaven (1990),Comedy
1847,Men Don't Leave (1990),Drama
1848,Hero (1992),Comedy|Drama
1849,Toys (1992),Comedy|Fantasy
1850,Young Doctors in Love (1982),Comedy
1851,Parasite (1982),Horror|Sci-Fi
1852,No Small Affair (1984),Comedy|Romance
1853,Blame It on Rio (1984),Comedy|Romance
1854,Wisdom (1986),Crime|Drama
1855,One Crazy Summer (1986),Comedy
1856,About Last Night... (1986),Comedy|Drama|Romance
1857,"Seventh Sign, The (1988)",Drama|Fantasy|Thriller
1858,We're No Angels (1989),Comedy|Crime
1859,Nothing But Trouble (1991),Adventure|Comedy
1860,"Butcher's Wife, The (1991)",Comedy|Romance
1861,Mortal Thoughts (1991),Mystery|Thriller
1862,"Few Good Men, A (1992)",Crime|Drama|Thriller
1863,Indecent Proposal (1993),Drama|Romance
1864,Permanent Midnight (1998),Drama
1865,One True Thing (1998),Drama
1866,Rush Hour (1998),Action|Comedy|Crime|Thriller
1867,Six-String Samurai (1998),Action|Adventure|Sci-Fi
1868,"Soldier's Daughter Never Cries, A (1998)",Drama
1869,Ronin (1998),Action|Crime|Thriller
1870,Urban Legend (1998),Horror|Thriller
1871,Clay Pigeons (1998),Crime
1872,Pecker (1998),Comedy|Drama
1873,"Sheltering Sky, The (1990)",Drama
1874,Bandit Queen (1994),Drama
1875,If.... (1968),Drama
1876,"Fiendish Plot of Dr. Fu Manchu, The (1980)",Comedy
1877,Them! (1954),Horror|Sci-Fi|Thriller
1878,"Thing, The (1982)",Action|Horror|Sci-Fi|Thriller
1879,"Player, The (1992)",Comedy|Crime|Drama
1880,Stardust Memories (1980),Comedy|Drama
1881,Edward Scissorhands (1990),Drama|Fantasy|Romance
1882,Overnight Delivery (1998),Comedy|Romance
1883,Antz (1998),Adventure|Animation|Children|Comedy|Fantasy
1884,"Impostors, The (1998)",Comedy
1885,"Night at the Roxbury, A (1998)",Comedy
1886,What Dreams May Come (1998),Adventure|Drama|Fantasy|Romance
1887,Strangeland (1998),Thriller
1888,"Producers, The (1968)",Comedy
1889,History of the World: Part I (1981),Comedy|Musical
1890,My Cousin Vinny (1992),Comedy
1891,Nashville (1975),Drama|Musical
1892,Love Is the Devil (1998),Drama
1893,Slam (1998),Drama
1894,Holy Man (1998),Comedy
1895,One Tough Cop (1998),Action|Crime
1896,"Mighty, The (1998)",Drama
1897,2010: The Year We Make Contact (1984),Sci-Fi
1898,Children of a Lesser God (1986),Drama
1899,"Elephant Man, The (1980)",Drama
1900,Beloved (1998),Drama
1901,Bride of Chucky (Child's Play 4) (1998),Comedy|Horror|Thriller
1902,Practical Magic (1998),Drama|Fantasy|Mystery|Romance
1903,Happiness (1998),Comedy|Drama
1904,Apt Pupil (1998),Drama|Thriller
1905,Pleasantville (1998),Comedy|Drama|Fantasy
1906,Soldier (1998),Action|Sci-Fi|War
1907,"Cruise, The (1998)",Documentary
1908,Life Is Beautiful (La Vita è bella) (1997),Comedy|Drama|Romance|War
1909,Orgazmo (1997),Comedy
1910,Tales from the Darkside: The Movie (1990),Fantasy|Horror|Thriller
1911,Vampires (1998),Horror|Western
1912,American History X (1998),Crime|Drama
1913,Hands on a Hard Body (1996),Comedy|Documentary
1914,Living Out Loud (1998),Comedy|Drama|Romance
1915,Belly (1998),Crime|Drama
1916,Gods and Monsters (1998),Drama
1917,"Siege, The (1998)",Action|Thriller
1918,"Waterboy, The (1998)",Comedy
1919,Elizabeth (1998),Drama
1920,Velvet Goldmine (1998),Drama
1921,I Still Know What You Did Last Summer (1998),Horror|Mystery|Thriller
1922,I'll Be Home For Christmas (1998),Comedy|Romance
1923,Meet Joe Black (1998),Romance
1924,Dancing at Lughnasa (1998),Drama
1925,Hard Core Logo (1996),Comedy|Drama
1926,Runaway Train (1985),Action|Adventure|Drama|Thriller
1927,Desert Bloom (1986),Drama
1928,"Stepford Wives, The (1975)",Mystery|Sci-Fi|Thriller
1929,"Pope of Greenwich Village, The (1984)",Drama
1930,Sid and Nancy (1986),Drama
1931,Mona Lisa (1986),Comedy|Thriller
1932,Heart Condition (1990),Comedy
1933,"Nights of Cabiria (Notti di Cabiria, Le) (1957)",Drama
1934,"Big Chill, The (1983)",Comedy|Drama
1935,Enemy of the State (1998),Action|Thriller
1936,"Rugrats Movie, The (1998)",Animation|Children|Comedy
1937,"Bug's Life, A (1998)",Adventure|Animation|Children|Comedy
1938,Celebrity (1998),Comedy
1939,Central Station (Central do Brasil) (1998),Drama
1940,Savior (1998),Drama|War
1941,Waking Ned Devine (a.k.a. Waking Ned) (1998),Comedy
1942,"Celebration, The (Festen) (1998)",Drama
1943,Pink Flamingos (1972),Comedy
1944,Glen or Glenda (1953),Drama
1945,Godzilla (Gojira) (1954),Drama|Horror|Sci-Fi
1946,"Godzilla 1985: The Legend Is Reborn (Gojira) (Godzilla) (Return of Godzilla, The) (1984)",Action|Horror|Sci-Fi|Thriller
1947,King Kong vs. Godzilla (Kingukongu tai Gojira) (1962),Action|Sci-Fi
1948,King Kong (1933),Action|Adventure|Fantasy|Horror
1949,King Kong (1976),Adventure|Fantasy|Romance|Sci-Fi|Thriller
1950,King Kong Lives (1986),Adventure|Sci-Fi
1951,Desperately Seeking Susan (1985),Comedy|Drama|Romance
1952,"Emerald Forest, The (1985)",Action|Adventure|Drama
1953,Fletch (1985),Comedy|Crime|Mystery
1954,Fletch Lives (1989),Comedy
1955,Red Sonja (1985),Action|Adventure|Fantasy
1956,Gung Ho (1986),Comedy|Drama
1957,"Money Pit, The (1986)",Comedy
1958,"View to a Kill, A (1985)",Action|Adventure|Thriller
1959,Lifeforce (1985),Horror|Sci-Fi
1960,Police Academy (1984),Comedy|Crime
1961,Police Academy 2: Their First Assignment (1985),Comedy|Crime
1962,Police Academy 3: Back in Training (1986),Comedy|Crime
1963,Police Academy 4: Citizens on Patrol (1987),Comedy|Crime
1964,Police Academy 5: Assignment: Miami Beach (1988),Comedy|Crime
1965,Police Academy 6: City Under Siege (1989),Comedy|Crime
1966,Babe: Pig in the City (1998),Adventure|Children|Drama
1967,Home Fries (1998),Comedy|Romance
1968,Jerry Springer: Ringmaster (1998),Comedy|Drama
1969,Very Bad Things (1998),Comedy|Crime
1970,Steam: The Turkish Bath (Hamam) (1997),Drama|Romance
1971,Psycho (1998),Crime|Horror|Thriller
1972,Little Voice (1998),Comedy
1973,"Simple Plan, A (1998)",Crime|Drama|Thriller
1974,Jack Frost (1998),Children|Comedy|Drama
1975,Star Trek: Insurrection (1998),Action|Drama|Romance|Sci-Fi
1976,"Prince of Egypt, The (1998)",Animation|Musical
1977,Rushmore (1998),Comedy|Drama
1978,Shakespeare in Love (1998),Comedy|Drama|Romance
1979,Mass Appeal (1984),Drama
1980,Miracle on 34th Street (1947),Comedy|Drama
1981,Santa Claus: The Movie (1985),Adventure|Children|Fantasy
1982,Prancer (1989),Children|Drama|Fantasy
1983,Pale Rider (1985),Western
1984,Rambo: First Blood Part II (1985),Action|Adventure|Thriller
1985,First Blood (Rambo: First Blood) (1982),Action|Adventure|Drama|Thriller
1986,Rambo III (1988),Action|Adventure|Thriller|War
1987,"Jewel of the Nile, The (1985)",Action|Adventure|Comedy|Romance
1988,Romancing the Stone (1984),Action|Adventure|Comedy|Romance
1989,Cocoon (1985),Comedy|Sci-Fi
1990,Cocoon: The Return (1988),Comedy|Sci-Fi
1991,Rocky II (1979),Action|Drama
1992,Rocky III (1982),Action|Drama
1993,Rocky IV (1985),Action|Drama
1994,Rocky V (1990),Action|Drama
1995,Clue (1985),Comedy|Crime|Mystery|Thriller
1996,Young Sherlock Holmes (1985),Action|Adventure|Children|Fantasy|Mystery|Thriller
1997,Back to School (1986),Comedy
1998,Heartburn (1986),Comedy|Drama
1999,Nothing in Common (1986),Comedy
2000,Extremities (1986),Drama|Thriller
2001,"Karate Kid, The (1984)",Drama
2002,"Karate Kid, Part II, The (1986)",Action|Adventure|Drama
2003,"Karate Kid, Part III, The (1989)",Action|Adventure|Children|Drama
2004,Christmas Vacation (National Lampoon's Christmas Vacation) (1989),Comedy
2005,You've Got Mail (1998),Comedy|Romance
2006,"General, The (1998)",Crime
2007,"Theory of Flight, The (1998)",Comedy|Drama|Romance
2008,"Thin Red Line, The (1998)",Action|Drama|War
2009,"Faculty, The (1998)",Horror|Sci-Fi
2010,Mighty Joe Young (1998),Action|Adventure|Drama|Fantasy|Thriller
2011,Mighty Joe Young (1949),Adventure|Children|Drama
2012,Patch Adams (1998),Comedy|Drama
2013,Stepmom (1998),Drama
2014,"Civil Action, A (1998)",Drama
2015,Down in the Delta (1998),Drama
2016,Hurlyburly (1998),Drama
2017,Tea with Mussolini (1999),Comedy|Drama|War
2018,Wilde (1997),Drama
2019,Affliction (1997),Drama
2020,Another Day in Paradise (1998),Drama
2021,"Hi-Lo Country, The (1998)",Drama|Romance|Western
2022,Hilary and Jackie (1998),Drama
2023,Playing by Heart (1998),Drama|Romance
2024,At First Sight (1999),Drama
2025,In Dreams (1999),Horror|Thriller
2026,Varsity Blues (1999),Comedy|Drama
2027,Virus (1999),Horror|Sci-Fi
2028,"Garbage Pail Kids Movie, The (1987)",Adventure|Children|Comedy
2029,Howard the Duck (1986),Adventure|Comedy|Sci-Fi
2030,"Gate, The (1987)",Horror
2031,"Boy Who Could Fly, The (1986)",Drama|Fantasy
2032,"Fly, The (1958)",Horror|Mystery|Sci-Fi
2033,"Fly, The (1986)",Drama|Horror|Sci-Fi|Thriller
2034,"Fly II, The (1989)",Horror|Sci-Fi
2035,Running Scared (1986),Action|Comedy
2036,Armed and Dangerous (1986),Comedy|Crime
2037,"Texas Chainsaw Massacre, The (1974)",Horror
2038,"Texas Chainsaw Massacre 2, The (1986)",Horror
2039,Leatherface: Texas Chainsaw Massacre III (1990),Comedy|Horror|Thriller
2040,Texas Chainsaw Massacre: The Next Generation (a.k.a. The Return of the Texas Chainsaw Massacre) (1994),Horror
2041,Ruthless People (1986),Comedy
2042,Trick or Treat (1986),Horror
2043,Deadly Friend (1986),Horror
2044,"Name of the Rose, The (Name der Rose, Der) (1986)",Crime|Drama|Mystery|Thriller
2045,Jumpin' Jack Flash (1986),Action|Comedy|Romance|Thriller
2046,Peggy Sue Got Married (1986),Comedy|Drama
2047,Crocodile Dundee (1986),Adventure|Comedy
2048,Crocodile Dundee II (1988),Action|Adventure|Comedy
2049,Tough Guys (1986),Comedy
2050,Soul Man (1986),Comedy
2051,"Color of Money, The (1986)",Drama
2052,52 Pick-Up (1986),Action|Mystery|Thriller
2053,Heartbreak Ridge (1986),Action|War
2054,Firewalker (1986),Adventure
2055,¡Three Amigos! (1986),Comedy|Western
2056,Gloria (1999),Drama|Thriller
2057,My Name Is Joe (1998),Drama|Romance
2058,Still Crazy (1998),Comedy|Romance
2059,"Day of the Beast, The (Día de la Bestia, El) (1995)",Adventure|Comedy|Thriller
2060,She's All That (1999),Comedy|Romance
2061,Peeping Tom (1960),Drama|Horror|Thriller
2062,Payback (1999),Action|Thriller
2063,Simply Irresistible (1999),Comedy|Romance
2064,20 Dates (1998),Comedy|Romance
2065,"Harmonists, The (1997)",Drama
2066,"Last Days, The (1998)",Documentary
2067,"Fantastic Planet, The (Planète sauvage, La) (1973)",Animation|Sci-Fi
2068,Blast from the Past (1999),Comedy|Romance
2069,Message in a Bottle (1999),Romance
2070,My Favorite Martian (1999),Comedy|Sci-Fi
2071,God Said 'Ha!' (1998),Comedy
2072,Jawbreaker (1999),Comedy
2073,October Sky (1999),Drama
2074,Office Space (1999),Comedy|Crime
2075,"Apple, The (Sib) (1998)",Drama
2076,200 Cigarettes (1999),Comedy|Drama
2077,8MM (1999),Drama|Mystery|Thriller
2078,"Other Sister, The (1999)",Comedy|Drama|Romance
2079,Breakfast of Champions (1999),Comedy|Sci-Fi
2080,Eight Days a Week (1997),Comedy
2081,"Long Goodbye, The (1973)",Crime|Film-Noir
2082,"Ballad of Narayama, The (Narayama bushiko) (1983)",Drama
2083,Pet Sematary (1989),Horror
2084,Pet Sematary II (1992),Comedy|Horror
2085,Children of the Corn II: The Final Sacrifice (1993),Horror
2086,Children of the Corn III (1994),Horror
2087,Christine (1983),Horror
2088,Night Shift (1982),Comedy
2089,House on Haunted Hill (1959),Drama|Horror|Thriller
2090,Airport (1970),Drama
2091,Airport 1975 (1974),Action|Drama|Thriller
2092,Airport '77 (1977),Drama
2093,Rollercoaster (1977),Drama|Thriller
2094,"Towering Inferno, The (1974)",Action|Adventure|Drama|Thriller
2095,Alligator (1980),Action|Horror|Sci-Fi
2096,Meteor (1979),Sci-Fi
2097,Westworld (1973),Action|Sci-Fi|Thriller|Western
2098,Logan's Run (1976),Action|Adventure|Sci-Fi
2099,Planet of the Apes (1968),Action|Drama|Sci-Fi
2100,Beneath the Planet of the Apes (1970),Action|Sci-Fi
2101,Battle for the Planet of the Apes (1973),Action|Sci-Fi
2102,Conquest of the Planet of the Apes (1972),Action|Sci-Fi
2103,Escape from the Planet of the Apes (1971),Action|Sci-Fi
2104,Avalanche (1978),Action
2105,Earthquake (1974),Action|Drama|Thriller
2106,"Concorde: Airport '79, The (1979)",Drama
2107,Beyond the Poseidon Adventure (1979),Adventure
2108,Analyze This (1999),Comedy
